variant,checkpoint_kind,precision,layer,op_type,mode,classification_source,calls,classifications,observed_input_shapes,observed_output_shapes,observed_time_slices,configured_timestep,input_elems,input_neuron_sites,input_firing_rate_sum,input_positive_sum,input_nonzero,input_min,input_max,integer_like_calls,mean_spike_count_per_input,configured_firing_rate,sop_density_per_executed_mac,nonzero_ratio,dense_macs_total,dense_macs_executed,dense_macs_one_step_equivalent,dense_macs_total_per_image,dense_macs_executed_per_image,dense_macs_one_step_equivalent_per_image,dense_macs_charged,dense_macs_charged_per_image,sop_total,sop_per_image,ac_charged,core_energy_pj,core_energy_pj_per_image,mem_energy_pj,neuron_energy_pj,total_energy_pj,total_energy_pj_per_image
max,fp,fp,DAB_Block_5.DAB_Module_5_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,207039.0,1656312.0,1334208,0.0,7.0,20,0.25879875,0.03234984375,0.03234984375,0.20847,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,9937872.0,496893.6,9937872.0,9937872.0,496893.6,0.0,0.0,9937872.0,496893.6
max,fp,fp,DAB_Block_5.DAB_Module_5_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,191986.0,1535888.0,1258280,0.0,8.0,20,0.2399825,0.0299978125,0.0299978125,0.19660625,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,9215328.0,460766.4,9215328.0,9215328.0,460766.4,0.0,0.0,9215328.0,460766.4
max,fp,fp,DAB_Block_5.DAB_Module_5_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,105110.0,840880.0,634496,0.0,8.0,20,0.1313875,0.0164234375,0.0164234375,0.09914,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,315330.0,15766.5,315330.0,315330.0,15766.5,0.0,0.0,315330.0,15766.5
max,fp,fp,DAB_Block_5.DAB_Module_5_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,0.0,0.0,0,0.0,0.0,20,0.0,0.0,0.0,0.0,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max,fp,fp,DAB_Block_5.DAB_Module_5_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,0.0,0.0,0,0.0,0.0,20,,,,0.0,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
max,fp,fp,DAB_Block_5.DAB_Module_5_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,105110.0,840880.0,634496,0.0,8.0,20,0.1313875,0.0164234375,0.0164234375,0.09914,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,315330.0,15766.5,315330.0,315330.0,15766.5,0.0,0.0,315330.0,15766.5
max,fp,fp,DAB_Block_5.DAB_Module_5_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 16, 50, 50]]",[8],8,6400000,800000.0,92030.0,736240.0,471776,0.0,8.0,20,0.1150375,0.0143796875,0.0143796875,0.073715,19200000.0,19200000.0,2400000.0,960000.0,960000.0,120000.0,0.0,0.0,276090.0,13804.5,276090.0,276090.0,13804.5,0.0,0.0,276090.0,13804.5
max,fp,fp,DAB_Block_5.DAB_Module_5_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,77.04559850692749,616.3647880554199,800,0.0,2.8896000385284424,0,,,,0.3125,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
max,fp,fp,DAB_Block_5.DAB_Module_5_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 50, 50]]","[[8, 1, 32, 50, 50]]",[8],8,6400000,800000.0,269899.0,2159192.0,972248,0.0,15.0,20,0.33737375,0.04217171875,0.04217171875,0.15191375,204800000.0,204800000.0,25600000.0,10240000.0,10240000.0,1280000.0,0.0,0.0,8636768.0,431838.4,8636768.0,8636768.0,431838.4,0.0,0.0,8636768.0,431838.4
max,fp,fp,upsample_2.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 50, 50]]","[[8, 1, 32, 100, 100]]",[8],8,12800000,1600000.0,1017919.0,8143352.0,5155264,0.0,10.0,20,0.636199375,0.079524921875,0.079524921875,0.402755,3686400000.0,3686400000.0,460800000.0,184320000.0,184320000.0,23040000.0,0.0,0.0,293160672.0,14658033.6,293160672.0,293160672.0,14658033.6,0.0,0.0,293160672.0,14658033.6
max,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 32, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,51200000,6400000.0,2456200.0,19649600.0,13946896,0.0,8.0,20,0.38378125,0.04797265625,0.04797265625,0.2724003125,819200000.0,819200000.0,102400000.0,40960000.0,40960000.0,5120000.0,0.0,0.0,39299200.0,1964960.0,39299200.0,39299200.0,1964960.0,0.0,0.0,39299200.0,1964960.0
max,fp,fp,DAB_Block_6.DAB_Module_6_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,1121683.0,8973464.0,7487536,0.0,7.0,20,0.3505259375,0.0438157421875,0.0438157421875,0.292481875,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,53840784.0,2692039.2,53840784.0,53840784.0,2692039.2,0.0,0.0,53840784.0,2692039.2
max,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,996219.0,7969752.0,6712752,0.0,8.0,20,0.3113184375,0.0389148046875,0.0389148046875,0.262216875,1228800000.0,1228800000.0,153600000.0,61440000.0,61440000.0,7680000.0,0.0,0.0,47818512.0,2390925.6,47818512.0,47818512.0,2390925.6,0.0,0.0,47818512.0,2390925.6
max,fp,fp,DAB_Block_6.DAB_Module_6_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,1093553.0,8748424.0,7302448,0.0,6.0,20,0.3417353125,0.0427169140625,0.0427169140625,0.285251875,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,3280659.0,164032.95,3280659.0,3280659.0,164032.95,0.0,0.0,3280659.0,164032.95
max,fp,fp,DAB_Block_6.DAB_Module_6_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,613849.0,4910792.0,3052040,0.0,7.0,20,0.1918278125,0.0239784765625,0.0239784765625,0.1192203125,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,1841547.0,92077.35,1841547.0,1841547.0,92077.35,0.0,0.0,1841547.0,92077.35
max,fp,fp,DAB_Block_6.DAB_Module_6_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,211.6364941596985,1693.091953277588,1120,0.0,4.594299793243408,0,,,,0.4375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
max,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,1093553.0,8748424.0,7302448,0.0,6.0,20,0.3417353125,0.0427169140625,0.0427169140625,0.285251875,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,3280659.0,164032.95,3280659.0,3280659.0,164032.95,0.0,0.0,3280659.0,164032.95
max,fp,fp,DAB_Block_6.DAB_Module_6_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 16, 100, 100]]",[8],8,25600000,3200000.0,371420.0,2971360.0,1897032,0.0,8.0,20,0.11606875,0.01450859375,0.01450859375,0.0741028125,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,1114260.0,55713.0,1114260.0,1114260.0,55713.0,0.0,0.0,1114260.0,55713.0
max,fp,fp,DAB_Block_6.DAB_Module_6_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 16]]","[[8, 1, 1, 16]]",[8],8,2560,320.0,68.71699821949005,549.7359857559204,960,0.0,2.596799850463867,0,,,,0.375,7680.0,7680.0,960.0,384.0,384.0,48.0,7680.0,384.0,0.0,0.0,0.0,7680.0,384.0,0.0,0.0,7680.0,384.0
max,fp,fp,DAB_Block_6.DAB_Module_6_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 16, 100, 100]]","[[8, 1, 32, 100, 100]]",[8],8,25600000,3200000.0,2083503.0,16668024.0,9270560,0.0,14.0,20,0.6510946875,0.0813868359375,0.0813868359375,0.36213125,819200000.0,819200000.0,102400000.0,40960000.0,40960000.0,5120000.0,0.0,0.0,66672096.0,3333604.8,66672096.0,66672096.0,3333604.8,0.0,0.0,66672096.0,3333604.8
max,fp,fp,upsample_3.conv,conv_transpose2d,spike,policy:upsample_event_convs,20,"{""spike"": 20}","[[8, 1, 32, 100, 100]]","[[8, 1, 32, 200, 200]]",[8],8,51200000,6400000.0,6298163.0,50385304.0,27687136,0.0,11.0,20,0.98408796875,0.12301099609375,0.12301099609375,0.540764375,14745600000.0,14745600000.0,1843200000.0,737280000.0,737280000.0,92160000.0,0.0,0.0,1813870944.0,90693547.2,1813870944.0,1813870944.0,90693547.2,0.0,0.0,1813870944.0,90693547.2
max,fp,fp,PA3.conv,conv2d,dense,policy:optional_pixel_attention,0,{},[],[],[],8,0,0.0,0.0,0.0,0,,,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
max,fp,fp,LC1.dconv3x1,conv2d,spike,policy:long_connection_event_entry,20,"{""spike"": 20}","[[8, 1, 128, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,204800000,25600000.0,6182806.0,49462448.0,43252376,0.0,8.0,20,0.241515859375,0.030189482421875,0.030189482421875,0.2111932421875,39321600000.0,39321600000.0,4915200000.0,1966080000.0,1966080000.0,245760000.0,0.0,0.0,1187098752.0,59354937.6,1187098752.0,1187098752.0,59354937.6,0.0,0.0,1187098752.0,59354937.6
max,fp,fp,LC1.dconv1x3,conv2d,dense,policy:long_connection_continuous_second_conv,20,"{""dense"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 32, 100, 100]]",[8],8,102400000,12800000.0,1308629.484375,10469035.875,102400000,-4.763454437255859,3.6942687034606934,0,,,,1.0,9830400000.0,9830400000.0,1228800000.0,491520000.0,491520000.0,61440000.0,9830400000.0,491520000.0,0.0,0.0,0.0,9830400000.0,491520000.0,0.0,0.0,9830400000.0,491520000.0
max,fp,fp,LC2.dconv3x1,conv2d,spike,policy:long_connection_event_entry,20,"{""spike"": 20}","[[8, 1, 128, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,51200000,6400000.0,782517.0,6260136.0,5257344,0.0,7.0,20,0.12226828125,0.01528353515625,0.01528353515625,0.1026825,9830400000.0,9830400000.0,1228800000.0,491520000.0,491520000.0,61440000.0,0.0,0.0,150243264.0,7512163.2,150243264.0,150243264.0,7512163.2,0.0,0.0,150243264.0,7512163.2
max,fp,fp,LC2.dconv1x3,conv2d,dense,policy:long_connection_continuous_second_conv,20,"{""dense"": 20}","[[8, 1, 64, 50, 50]]","[[8, 1, 32, 50, 50]]",[8],8,25600000,3200000.0,235646.4208984375,1885171.3671875,25600000,-2.700171947479248,2.7487940788269043,0,,,,1.0,2457600000.0,2457600000.0,307200000.0,122880000.0,122880000.0,15360000.0,2457600000.0,122880000.0,0.0,0.0,0.0,2457600000.0,122880000.0,0.0,0.0,2457600000.0,122880000.0
max,fp,fp,LC3.dconv3x1,conv2d,spike,policy:long_connection_event_entry,20,"{""spike"": 20}","[[1, 1, 64, 25, 25]]","[[1, 1, 32, 25, 25]]",[1],8,800000,800000.0,180527.0,180527.0,148867,0.0,8.0,20,0.22565875,0.02820734375,0.22565875,0.18608375,76800000.0,76800000.0,76800000.0,3840000.0,3840000.0,3840000.0,0.0,0.0,17330592.0,866529.6,17330592.0,17330592.0,866529.6,0.0,0.0,17330592.0,866529.6
max,fp,fp,LC3.dconv1x3,conv2d,dense,policy:long_connection_continuous_second_conv,20,"{""dense"": 20}","[[1, 1, 32, 25, 25]]","[[1, 1, 64, 25, 25]]",[1],8,400000,400000.0,50632.520751953125,50632.520751953125,400000,-2.7035439014434814,2.686885118484497,0,,,,1.0,76800000.0,76800000.0,76800000.0,3840000.0,3840000.0,3840000.0,76800000.0,3840000.0,0.0,0.0,0.0,76800000.0,3840000.0,0.0,0.0,76800000.0,3840000.0
max,fp,fp,final_conv,conv2d,spike,policy:final_event_conv,20,"{""spike"": 20}","[[8, 1, 32, 200, 200]]","[[8, 1, 32, 200, 200]]",[8],8,204800000,25600000.0,12194787.0,97558296.0,68951760,0.0,8.0,20,0.4763588671875,0.0595448583984375,0.0595448583984375,0.336678515625,58982400000.0,58982400000.0,7372800000.0,2949120000.0,2949120000.0,368640000.0,0.0,0.0,3512098656.0,175604932.8,3512098656.0,3512098656.0,175604932.8,0.0,0.0,3512098656.0,175604932.8
max,fp,fp,classifier.0.conv,conv2d,dense,policy:dense_classifier,20,"{""dense"": 20}","[[8, 1, 32, 400, 400]]","[[8, 1, 6, 400, 400]]",[8],8,819200000,102400000.0,45783085.25,366264682.0,819199992,-12.974593162536621,18.345073699951172,0,,,,0.999999990234375,4915200000.0,4915200000.0,614400000.0,245760000.0,245760000.0,30720000.0,4915200000.0,245760000.0,0.0,0.0,0.0,4915200000.0,245760000.0,0.0,0.0,4915200000.0,245760000.0
max,fp,fp,transformer1.atten.matmul,attention_matmul,dense,special:EffAttention,20,"{""dense"": 20}","[[1, 625, 576]]","[[1, 625, 576]]",[1],8,7200000,7200000.0,258728.412109375,258728.412109375,7200000,-0.685391366481781,8.73540210723877,0,,,,1.0,1121414400.0,1121414400.0,1121414400.0,56070720.0,56070720.0,56070720.0,1121414400.0,56070720.0,0.0,0.0,0.0,1121414400.0,56070720.0,0.0,0.0,1121414400.0,56070720.0
max,qat,int4,init_conv.0.conv,conv2d,dense,policy:raw_image_first_conv,20,"{""dense"": 20}","[[8, 1, 3, 400, 400]]","[[8, 1, 32, 400, 400]]",[8],8,76800000,9600000.0,7411175.6328125,59289405.0625,76800000,-2.1179039478302,2.640000104904175,0,,,,1.0,22118400000.0,22118400000.0,2764800000.0,1105920000.0,1105920000.0,138240000.0,22118400000.0,1105920000.0,0.0,0.0,0.0,22118400000.0,1105920000.0,0.0,0.0,22118400000.0,1105920000.0
max,qat,int4,init_conv.1.conv,conv2d,spike,policy:later_init_convs,20,"{""spike"": 20}","[[8, 1, 32, 400, 400]]","[[8, 1, 64, 400, 400]]",[8],8,819200000,102400000.0,37759300.0,302074400.0,181912424,0.0,8.0,20,0.3687431640625,0.0460928955078125,0.0460928955078125,0.222061064453125,471859200000.0,471859200000.0,58982400000.0,23592960000.0,23592960000.0,2949120000.0,0.0,0.0,21749356800.0,1087467840.0,21749356800.0,21749356800.0,1087467840.0,0.0,0.0,21749356800.0,1087467840.0
max,qat,int4,init_conv.2.conv,conv2d,spike,policy:later_init_convs,20,"{""spike"": 20}","[[8, 1, 64, 400, 400]]","[[8, 1, 64, 200, 200]]",[8],8,1638400000,204800000.0,55833627.0,446669016.0,359454688,0.0,8.0,20,0.2726251318359375,0.03407814147949219,0.03407814147949219,0.21939373046875,235929600000.0,235929600000.0,29491200000.0,11796480000.0,11796480000.0,1474560000.0,0.0,0.0,8040042288.0,402002114.4,8040042288.0,8040042288.0,402002114.4,0.0,0.0,8040042288.0,402002114.4
max,qat,int4,downsample_1.conv3x3.conv,conv2d,spike,policy:max_downsample_event_conv,20,"{""spike"": 20}","[[8, 1, 64, 200, 200]]","[[8, 1, 64, 100, 100]]",[8],8,409600000,51200000.0,9780420.0,78243360.0,59007160,0.0,8.0,20,0.191023828125,0.023877978515625,0.023877978515625,0.14406044921875,58982400000.0,58982400000.0,7372800000.0,2949120000.0,2949120000.0,368640000.0,0.0,0.0,1408380480.0,70419024.0,1408380480.0,1408380480.0,70419024.0,0.0,0.0,1408380480.0,70419024.0
max,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 128, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,204800000,25600000.0,4951774.0,39614192.0,29401800,0.0,8.0,20,0.193428671875,0.024178583984375,0.024178583984375,0.1435634765625,13107200000.0,13107200000.0,1638400000.0,655360000.0,655360000.0,81920000.0,0.0,0.0,316913536.0,15845676.8,316913536.0,316913536.0,15845676.8,0.0,0.0,316913536.0,15845676.8
max,qat,int4,DAB_Block_1.DAB_Module_1_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,2010878.0,16087024.0,14305432,0.0,6.0,20,0.15709984375,0.01963748046875,0.01963748046875,0.139701484375,19660800000.0,19660800000.0,2457600000.0,983040000.0,983040000.0,122880000.0,0.0,0.0,386088576.0,19304428.8,386088576.0,386088576.0,19304428.8,0.0,0.0,386088576.0,19304428.8
max,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,2036064.0,16288512.0,14812544,0.0,7.0,20,0.1590675,0.0198834375,0.0198834375,0.14465375,19660800000.0,19660800000.0,2457600000.0,983040000.0,983040000.0,122880000.0,0.0,0.0,390924288.0,19546214.4,390924288.0,390924288.0,19546214.4,0.0,0.0,390924288.0,19546214.4
max,qat,int4,DAB_Block_1.DAB_Module_1_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,4583540.0,36668320.0,29668896,0.0,6.0,20,0.3580890625,0.0447611328125,0.0447611328125,0.2897353125,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,13750620.0,687531.0,13750620.0,13750620.0,687531.0,0.0,0.0,13750620.0,687531.0
max,qat,int4,DAB_Block_1.DAB_Module_1_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,1322107.0,10576856.0,8150032,0.0,8.0,20,0.103289609375,0.012911201171875,0.012911201171875,0.07959015625,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,3966321.0,198316.05,3966321.0,3966321.0,198316.05,0.0,0.0,3966321.0,198316.05
max,qat,fp,DAB_Block_1.DAB_Module_1_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 64]]","[[8, 1, 1, 64]]",[8],8,10240,1280.0,480.88088607788086,3847.047088623047,1920,0.0,3.9210000038146973,0,,,,0.1875,30720.0,30720.0,3840.0,1536.0,1536.0,192.0,30720.0,1536.0,0.0,0.0,0.0,30720.0,1536.0,0.0,0.0,30720.0,1536.0
max,qat,int4,DAB_Block_1.DAB_Module_1_0.ddconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,4583540.0,36668320.0,29668896,0.0,6.0,20,0.3580890625,0.0447611328125,0.0447611328125,0.2897353125,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,13750620.0,687531.0,13750620.0,13750620.0,687531.0,0.0,0.0,13750620.0,687531.0
max,qat,int4,DAB_Block_1.DAB_Module_1_0.ddconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 64, 100, 100]]",[8],8,102400000,12800000.0,1240057.0,9920456.0,7661056,0.0,6.0,20,0.096879453125,0.012109931640625,0.012109931640625,0.074815,307200000.0,307200000.0,38400000.0,15360000.0,15360000.0,1920000.0,0.0,0.0,3720171.0,186008.55,3720171.0,3720171.0,186008.55,0.0,0.0,3720171.0,186008.55
max,qat,fp,DAB_Block_1.DAB_Module_1_0.ca22.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 64]]","[[8, 1, 1, 64]]",[8],8,10240,1280.0,351.70399284362793,2813.6319427490234,2720,0.0,3.3135998249053955,0,,,,0.265625,30720.0,30720.0,3840.0,1536.0,1536.0,192.0,30720.0,1536.0,0.0,0.0,0.0,30720.0,1536.0,0.0,0.0,30720.0,1536.0
max,qat,int4,DAB_Block_1.DAB_Module_1_0.conv1x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 100, 100]]","[[8, 1, 128, 100, 100]]",[8],8,102400000,12800000.0,9951518.0,79612144.0,41902640,0.0,12.0,20,0.77746234375,0.09718279296875,0.09718279296875,0.40920546875,13107200000.0,13107200000.0,1638400000.0,655360000.0,655360000.0,81920000.0,0.0,0.0,1273794304.0,63689715.2,1273794304.0,1273794304.0,63689715.2,0.0,0.0,1273794304.0,63689715.2
max,qat,int4,downsample_2.conv3x3.conv,conv2d,spike,policy:max_downsample_event_conv,20,"{""spike"": 20}","[[8, 1, 128, 100, 100]]","[[8, 1, 128, 50, 50]]",[8],8,204800000,25600000.0,4783303.0,38266424.0,32343504,0.0,8.0,20,0.1868477734375,0.0233559716796875,0.0233559716796875,0.157927265625,58982400000.0,58982400000.0,7372800000.0,2949120000.0,2949120000.0,368640000.0,0.0,0.0,1377591264.0,68879563.2,1377591264.0,1377591264.0,68879563.2,0.0,0.0,1377591264.0,68879563.2
max,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x1_in.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 128, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,51200000,6400000.0,675838.0,5406704.0,4302856,0.0,7.0,20,0.1055996875,0.0131999609375,0.0131999609375,0.08404015625,3276800000.0,3276800000.0,409600000.0,163840000.0,163840000.0,20480000.0,0.0,0.0,43253632.0,2162681.6,43253632.0,43253632.0,2162681.6,0.0,0.0,43253632.0,2162681.6
max,qat,int4,DAB_Block_2.DAB_Module_2_0.conv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,25600000,3200000.0,408671.0,3269368.0,3072624,0.0,5.0,20,0.1277096875,0.0159637109375,0.0159637109375,0.120024375,4915200000.0,4915200000.0,614400000.0,245760000.0,245760000.0,30720000.0,0.0,0.0,78464832.0,3923241.6,78464832.0,78464832.0,3923241.6,0.0,0.0,78464832.0,3923241.6
max,qat,int4,DAB_Block_2.DAB_Module_2_0.conv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,25600000,3200000.0,386937.0,3095496.0,2781048,0.0,7.0,20,0.1209178125,0.0151147265625,0.0151147265625,0.1086346875,4915200000.0,4915200000.0,614400000.0,245760000.0,245760000.0,30720000.0,0.0,0.0,74291904.0,3714595.2,74291904.0,74291904.0,3714595.2,0.0,0.0,74291904.0,3714595.2
max,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv3x1.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,25600000,3200000.0,276279.0,2210232.0,1935040,0.0,8.0,20,0.0863371875,0.0107921484375,0.0107921484375,0.0755875,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,828837.0,41441.85,828837.0,828837.0,41441.85,0.0,0.0,828837.0,41441.85
max,qat,int4,DAB_Block_2.DAB_Module_2_0.dconv1x3.conv,conv2d,spike,policy:encoder_and_late_decoder_dab_convs,20,"{""spike"": 20}","[[8, 1, 64, 50, 50]]","[[8, 1, 64, 50, 50]]",[8],8,25600000,3200000.0,39718.0,317744.0,267264,0.0,7.0,20,0.012411875,0.001551484375,0.001551484375,0.01044,76800000.0,76800000.0,9600000.0,3840000.0,3840000.0,480000.0,0.0,0.0,119154.0,5957.7,119154.0,119154.0,5957.7,0.0,0.0,119154.0,5957.7
max,qat,fp,DAB_Block_2.DAB_Module_2_0.ca11.conv,conv1d,dense,policy:eca_conv1d,20,"{""dense"": 20}","[[8, 1, 1, 64]]","[[8, 1, 1, 64]]",[8],8,10240,1280.0,31.11119955778122,248.88959646224976,1120,0.0,1.1759999990463257,0,,,,0.109375,30720.0,30720.0,3840.0,1536.0,1536.0,192.0,30720.0,1536.0,0.0,0.0,0.0,30720.0,1536.0,0.0,0.0,30720.0,1536.0
