trial,phase,rel_time_s,wall_time_s,power_w,temperature_c,gpu_util_pct,sm_clock_mhz,mem_clock_mhz
1,idle_pre,4.419140033423901,1783675617.8572202,82.554,33,0,2272,12481
1,idle_pre,4.51939457282424,1783675617.957476,82.554,33,0,2272,12481
1,idle_pre,4.619677126407623,1783675618.0577574,82.554,33,0,2272,12481
1,idle_pre,4.719932043924928,1783675618.1580122,82.554,33,0,2272,12481
1,idle_pre,4.82018830999732,1783675618.2582684,82.554,33,0,2272,12481
1,idle_pre,4.9204090144485235,1783675618.3584862,82.554,33,0,2272,12481
1,idle_pre,5.02069716155529,1783675618.4587765,82.554,33,0,2272,12481
1,idle_pre,5.120977468788624,1783675618.5590575,82.578,33,0,2272,12481
1,idle_pre,5.221207093447447,1783675618.6592865,82.578,33,0,2272,12481
1,idle_pre,5.321500891819596,1783675618.7595813,82.578,33,0,2272,12481
1,idle_pre,5.421789832413197,1783675618.8598707,82.578,33,0,2272,12481
1,idle_pre,5.522026913240552,1783675618.9601068,82.578,33,0,2272,12481
1,idle_pre,5.6223209127783775,1783675619.060403,82.578,33,0,2272,12481
1,idle_pre,5.722578791901469,1783675619.1606596,82.578,33,0,2272,12481
1,idle_pre,5.822830693796277,1783675619.2609127,82.578,33,0,2272,12481
1,idle_pre,5.923085926100612,1783675619.3611677,82.578,33,0,2272,12481
1,idle_pre,6.023438544943929,1783675619.4615192,82.602,33,0,2272,12481
1,idle_pre,6.1236915569752455,1783675619.561772,82.602,33,0,2272,12481
1,idle_pre,6.223942251875997,1783675619.662024,82.602,33,0,2272,12481
1,idle_pre,6.3242449183017015,1783675619.7623248,82.602,33,0,2272,12481
1,idle_pre,6.424556523561478,1783675619.862636,82.602,33,0,2272,12481
1,idle_pre,6.524817107245326,1783675619.9628966,82.602,33,0,2272,12481
1,idle_pre,6.625054543837905,1783675620.0631332,82.602,33,0,2272,12481
1,idle_pre,6.725278507918119,1783675620.1633546,82.602,33,0,2272,12481
1,idle_pre,6.825494538992643,1783675620.2635713,82.602,33,0,2272,12481
1,idle_pre,6.925853317603469,1783675620.3639333,82.602,33,0,2272,12481
1,idle_pre,7.026107499375939,1783675620.4641867,82.554,33,0,2265,12481
1,idle_pre,7.126477386802435,1783675620.564557,82.554,33,0,2265,12481
1,idle_pre,7.2267270013689995,1783675620.664806,82.554,33,0,2265,12481
1,idle_pre,7.326978713274002,1783675620.7650568,82.554,33,0,2265,12481
1,idle_pre,7.427224300801754,1783675620.8653028,82.554,33,0,2265,12481
1,idle_pre,7.5274686850607395,1783675620.9655473,82.554,33,0,2265,12481
1,idle_pre,7.627687264233828,1783675621.0657635,82.554,33,0,2265,12481
